RDMD_ID,Region,2015Urban-RuralFIES,"Survey Year",C04-Sex,"C05-Age as of Last Birthday","C06-Marital Status","C07-Highest Grade Completed","C08-Overseas Filipino Indicator","C09-Work Indicator","C09A-Work Indicator","C09A-Work Indicator","C10-Job Indicator","C11 - Location of Work (Province, Municipality)","C13-Major Occupation Group","C15-Major Industry Group","C16-Nature of Employment (Primary Occupation)","C17-Normal Working Hours per Day","C18-Total Number of Hours Worked during the past week","C19-Want More Hours of Work","C20-Look for Additional Work","C20B - First time to do any work","C21-Class of Worker (Primary Occupation)","C22-Other Job Indicator","C23-Total Hours Worked for all Jobs","C24-Reasons for Working More than 48 Hours during the past week"
192,01,2,2023,1,07,1,10011," ",2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
193,01,2,2023,2,04," ","     "," "," "," "," ","    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
194,01,2,2023,1,67,2,24015,5,1,1," ",2803,61,01,1,05,035,2,2,2,4,2,035,20
195,01,2,2023,2,48,2,24015,5,1,1," ",2803,92,01,1,03,021,2,2,2,6,2,021,20
196,01,2,2023,2,27,1,24015,5,1,1," ",2803,92,01,1,05,015,2,2,2,6,2,015,20
197,01,2,2023,1,23,1,24015,5,1,1," ",2803,51,56,1,08,048,2,2,2,1,2,048,"  "
198,01,2,2023,1,10,1,10014," ",2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
199,01,2,2023,1,56,2,10018,5,1,1," ",2803,61,01,1,05,035,2,2,2,4,2,035,20
200,01,2,2023,2,52,2,10018,5,1,1," ",2803,61,01,1,02,014,2,2,2,3,2,014,20
201,01,2,2023,2,27,4,24015,5,1,1," ",2803,92,01,1,05,030,2,2,2,6,2,030,20
202,01,2,2023,2,11,1,10015," ",2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
203,01,2,2023,1,09,1,10013," ",2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
204,01,2,2023,1,39,2,24015,5,1,1," ",2805,52,47,1,08,048,2,2,2,1,2,048,"  "
205,01,2,2023,2,37,2,24015,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
206,01,2,2023,1,12,1,10018," ",2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
207,01,2,2023,1,02," ","     "," "," "," "," ","    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
208,01,2,2023,1,47,2,10018,5,1,1," ",2805,93,41,3,08,048,2,2,2,1,2,048,"  "
209,01,2,2023,2,32,2,24015,5,1,1," ",2803,61,01,1,03,021,2,2,2,3,2,021,20
210,01,2,2023,1,12,1,10015," ",1,1," ",2803,92,01," ","  ","   "," "," "," "," "," ","   ","  "
211,01,2,2023,1,34,2,24012,5,1,1," ",2803,83,49,1,10,040,2,2,2,1,2,040,"  "
212,01,2,2023,2,38,2,60002,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
213,01,2,2023,1,15,1,24012,5,1,1," ",2803,92,01,1,05,010,2,2,2,6,2,010,20
214,01,2,2023,1,10,1,10014," ",2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
215,01,2,2023,1,09,1,00000," ",2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
216,01,2,2023,2,00," ","     "," "," "," "," ","    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
217,01,2,2023,1,70,2,24015,5,1,1," ",2803,61,01,1,05,015,2,2,2,4,2,015,20
218,01,2,2023,2,56,2,24015,5,2," ",2,"    ","  ","  "," ","  ","   "," "," "," "," "," ","   ","  "
